assmNum,assmName,level1,level2,level3,matchType
10679,2 wire circuit termination,Industrial,Connections/Termination,2 Wire Termination,distance
10693,3 wire termination,Industrial,Connections/Termination,3 Wire Termination,distance
10704,3 wire circuit termination,Industrial,Connections/Termination,3 Wire Termination,distance
10718,4 wire termination,Industrial,Connections/Termination,4 Wire Termination,distance
10729,4 wire circuit termination,Industrial,Connections/Termination,4 Wire Termination,distance
10743,5 wire termination,Industrial,Connections/Termination,5 Wire Termination,distance
10754,5 wire circuit termination,Industrial,Connections/Termination,5 Wire Termination,distance
10768,6 wire termination,Industrial,Connections/Termination,6 Wire Termination,distance
10779,6 wire circuit termination,Industrial,Connections/Termination,6 Wire Termination,distance
10793,7 wire termination,Industrial,Connections/Termination,7 Wire Termination,distance
10804,7 wire circuit termination,Industrial,Connections/Termination,7 Wire Termination,distance
10818,8 wire termination,Industrial,Connections/Termination,8 Wire Termination,distance
10829,8 wire circuit termination,Equipment,Conn/Term,8 Wire Term,distance
10843,box wire termination,Equipment,Conn/Term,Box Wire Term,unique
10847,lugs,Equipment,Conn/Term,Terminate,distance
10848,lug 1 hole lugs,Industrial,Connections/Termination,Termination,unique
10867,split bolt splice,Industrial,Connections/Termination,Termination,distance
10881,splice kit,Industrial,Connections/Termination,Termination,distance
10896,gutter 3r,Industrial,Wireway/Gutter,Gutter,distance
10923,wireway,Industrial,Wireway/Gutter,Wireway,unique
10960,9 rung spacing 20' str al,Industrial,Aluminum Cable Tray,Aluminum Cable Tray,distance
10970,tray horz bend 90 12r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 12"" Radius Bend",distance
10980,tray horz bend 60 12r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 12"" Radius Bend",distance
10990,tray horz bend 45 12r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 12"" Radius Bend",distance
11000,tray horz bend 30 12r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 12"" Radius Bend",distance
11010,tray horz bend 90 24r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 24"" Radius Bend",distance
11020,tray horz bend 60 24r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 24"" Radius Bend",distance
11030,tray horz bend 45 24r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 24"" Radius Bend",distance
11040,tray horz bend 30 24r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 24"" Radius Bend",distance
11050,tray horz bend 90 36r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 36"" Radius Bend",distance
11060,tray horz bend 60 36r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 36"" Radius Bend",distance
11070,tray horz bend 45 36r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 36"" Radius Bend",distance
11080,tray horz bend 30 36r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 36"" Radius Bend",distance
11090,tray horz bend 90 48r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 48"" Radius Bend",distance
11100,tray horz bend 60 48r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 48"" Radius Bend",distance
11110,tray horz bend 45 48r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 48"" Radius Bend",distance
11120,tray horz bend 30 48r al,Industrial,Aluminum Cable Tray,"Al Tray Horizonal 48"" Radius Bend",distance
11130,tray horz tee 12r al,Industrial,Aluminum Cable Tray,Al Tray Horizonal Tee,distance
11140,tray horz tee 24r al,Industrial,Aluminum Cable Tray,Al Tray Horizonal Tee,distance
11150,tray horz tee 36r al,Industrial,Aluminum Cable Tray,Al Tray Horizonal Tee,distance
11160,tray horz tee 48r al,Industrial,Aluminum Cable Tray,Al Tray Horizonal Tee,distance
11170,tray horz cross 12r al,Industrial,Aluminum Cable Tray,Al Tray Horizonal Cross,distance
11180,tray horz cross 24r al,Industrial,Aluminum Cable Tray,Al Tray Horizonal Cross,distance
11190,tray horz cross 36r al,Industrial,Aluminum Cable Tray,Al Tray Horizonal Cross,distance
11200,tray horz cross 48r al,Industrial,Aluminum Cable Tray,Al Tray Horizonal Cross,distance
11210,tray horz right wye 45 12r,Industrial,Aluminum Cable Tray,Al Tray Right Wye,distance
11220,tray horz right wye 45 24r,Industrial,Aluminum Cable Tray,Al Tray Right Wye,distance
11230,tray horz right wye 45 36r,Industrial,Aluminum Cable Tray,Al Tray Right Wye,distance
11240,tray horz right wye 45 48r,Industrial,Aluminum Cable Tray,Al Tray Right Wye,distance
11250,tray horz left wye 45 12r,Industrial,Aluminum Cable Tray,Al Tray Left Wye,distance
11260,tray horz left wye 45 24r,Industrial,Aluminum Cable Tray,Al Tray Left Wye,distance
11270,tray horz left wye 45 36r,Industrial,Aluminum Cable Tray,Al Tray Left Wye,distance
11280,tray horz left wye 45 48r,Industrial,Aluminum Cable Tray,Al Tray Left Wye,distance
11290,tray vert outside 90 12r a,Industrial,Aluminum Cable Tray,Al Tray Vert Outside 90 bend,distance
11300,tray vert outside 90 24r a,Industrial,Aluminum Cable Tray,Al Tray Vert Outside 90 bend,distance
11310,tray vert outside 90 36r a,Industrial,Aluminum Cable Tray,Al Tray Vert Outside 90 bend,distance
11320,tray vert outside 90 48r a,Industrial,Aluminum Cable Tray,Al Tray Vert Outside 90 bend,distance
11330,tray vert inside 90 12r al,Industrial,Aluminum Cable Tray,Al Tray Vert Inside 90 bend,distance
11340,tray vert inside 90 24r al,Industrial,Aluminum Cable Tray,Al Tray Vert Inside 90 bend,distance
11350,tray vert inside 90 36r al,Industrial,Aluminum Cable Tray,Al Tray Vert Inside 90 bend,distance
11360,tray vert inside 90 48r al,Industrial,Aluminum Cable Tray,Al Tray Vert Inside 90 bend,distance
11370,tray straight reducer 42w,Industrial,Aluminum Cable Tray,Al Tray Straight Reducer,distance
11379,tray straight reducer 36w,Industrial,Aluminum Cable Tray,Al Tray Straight Reducer,distance
11387,tray straight reducer 30w,Industrial,Aluminum Cable Tray,Al Tray Straight Reducer,distance
11394,tray straight reducer 24w,Industrial,Aluminum Cable Tray,Al Tray Straight Reducer,distance
11400,tray straight reducer 18w,Industrial,Aluminum Cable Tray,Al Tray Straight Reducer,distance
11405,tray straight reducer 12w,Industrial,Aluminum Cable Tray,Al Tray Straight Reducer,distance
11409,tray straight reducer 9w a,Industrial,Aluminum Cable Tray,Al Tray Straight Reducer,distance
11412,tray right reducer 42w al,Industrial,Aluminum Cable Tray,Al Tray Right Reducer,distance
11421,tray right reducer 36w al,Industrial,Aluminum Cable Tray,Al Tray Right Reducer,distance
11429,tray right reducer 30w al,Industrial,Aluminum Cable Tray,Al Tray Right Reducer,distance
11436,tray right reducer 24w al,Industrial,Aluminum Cable Tray,Al Tray Right Reducer,distance
11442,tray right reducer 18w al,Industrial,Aluminum Cable Tray,Al Tray Right Reducer,distance
11447,tray right reducer 12w al,Industrial,Aluminum Cable Tray,Al Tray Right Reducer,distance
11451,tray right reducer 9w al,Industrial,Aluminum Cable Tray,Al Tray Right Reducer,distance
11454,tray left reducer 42w al,Industrial,Aluminum Cable Tray,Al Tray Left Reducer,distance
11463,tray left reducer 36w al,Industrial,Aluminum Cable Tray,Al Tray Left Reducer,distance
11471,tray left reducer 30w al,Industrial,Aluminum Cable Tray,Al Tray Left Reducer,distance
11478,tray left reducer 24w al,Industrial,Aluminum Cable Tray,Al Tray Left Reducer,distance
11484,tray left reducer 18w al,Industrial,Aluminum Cable Tray,Al Tray Left Reducer,distance
11489,tray left reducer 12w al,Industrial,Aluminum Cable Tray,Al Tray Left Reducer,distance
11493,tray left reducer 9w al,Industrial,Aluminum Cable Tray,Al Tray Left Reducer,distance
11497,enduro 3 high cable tray,Industrial,Composite Cable Tray Enduro FRP,Enduro Cable Tray,distance
11506,enduro 4 high cable tray,Industrial,Composite Cable Tray Enduro FRP,Enduro Cable Tray,distance
11515,enduro 6 high cable tray,Industrial,Composite Cable Tray Enduro FRP,Enduro Cable Tray,distance
11524,enduro 8 high cable tray,Industrial,Composite Cable Tray Enduro FRP,Enduro Cable Tray,distance
11533,enduro 10 high cable tray,Industrial,Composite Cable Tray Enduro FRP,Enduro Cable Tray,distance
11542,enduro 4h horz 90 12r frp,Industrial,Composite Cable Tray Enduro FRP,"Enduro Horz 90 12""R Tray Bend",distance
11551,enduro 6h horz 90 12r frp,Industrial,Composite Cable Tray Enduro FRP,"Enduro Horz 90 12""R Tray Bend",distance
11560,enduro 8h horz 90 12r frp,Industrial,Composite Cable Tray Enduro FRP,"Enduro Horz 90 12""R Tray Bend",distance
11569,enduro 4h horz 90 24r frp,Industrial,Composite Cable Tray Enduro FRP,"Enduro Horz 90 24""R Tray Bend",distance
11578,enduro 6h horz 90 24r frp,Industrial,Composite Cable Tray Enduro FRP,"Enduro Horz 90 24""R Tray Bend",distance
11587,enduro 8h horz 90 24r frp,Industrial,Composite Cable Tray Enduro FRP,"Enduro Horz 90 24""R Tray Bend",distance
11596,enduro 4h horz 90 36r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 90 36""R Tray Bend",distance
11605,enduro 6h horz 90 36r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 90 36""R Tray Bend",distance
11614,enduro 8h horz 90 36r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 90 36""R Tray Bend",distance
11623,enduro 4h horz 45 12r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 45 12""R Tray Bend",distance
11632,enduro 6h horz 45 12r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 45 12""R Tray Bend",distance
11641,enduro 8h horz 45 12r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 45 12""R Tray Bend",distance
11650,enduro 4h horz 45 24r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 45 24""R Tray Bend",distance
11659,enduro 6h horz 45 24r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 45 24""R Tray Bend",distance
11668,enduro 8h horz 45 24r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 45 24""R Tray Bend",distance
11677,enduro 4h horz 45 36r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 45 36""R Tray Bend",distance
11686,enduro 6h horz 45 36r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 45 36""R Tray Bend",distance
11695,enduro 8h horz 45 36r frp,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 45 36""R Tray Bend",distance
11704,enduro 4h horz tee 12r fr,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Tee",distance
11713,enduro 6h horz tee 12r fr,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Tee",distance
11722,enduro 8h horz tee 12r fr,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Tee",distance
11731,enduro 4h horz tee 24r fr,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 24""R Tray Tee",distance
11740,enduro 6h horz tee 24r fr,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 24""R Tray Tee",distance
11749,enduro 8h horz tee 24r fr,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 24""R Tray Tee",distance
11758,enduro 4h horz tee 36r fr,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 36""R Tray Tee",distance
11767,enduro 6h horz tee 36r fr,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 36""R Tray Tee",distance
11776,enduro 8h horz tee 36r fr,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 36""R Tray Tee",distance
11785,enduro 4h horz cross 12r,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Cross",distance
11794,enduro 6h horz cross 12r,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Cross",distance
11803,enduro 8h horz cross 12r,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Cross",distance
11812,enduro 4h horz cross 24r,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 24""R Tray Cross",distance
11821,enduro 6h horz cross 24r,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 24""R Tray Cross",distance
11830,enduro 8h horz cross 24r,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 24""R Tray Cross",distance
11839,enduro 4h horz cross 36r,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 36""R Tray Cross",distance
11848,enduro 6h horz cross 36r,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 36""R Tray Cross",distance
11857,enduro 8h horz cross 36r,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 36""R Tray Cross",distance
11866,enduro 4h vert inside 90 1,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Inside 90",distance
11875,enduro 6h vert inside 90 1,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Inside 90",distance
11884,enduro 8h vert inside 90 1,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Inside 90",distance
11893,enduro 4h vert inside 90 2,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 24""R Tray Vert Inside 90",distance
11902,enduro 6h vert inside 90 2,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 24""R Tray Vert Inside 90",distance
11911,enduro 8h vert inside 90 2,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 24""R Tray Vert Inside 90",distance
11920,enduro 4h vert inside 90 3,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 36""R Tray Vert Inside 90",distance
11929,enduro 6h vert inside 90 3,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 36""R Tray Vert Inside 90",distance
11938,enduro 8h vert inside 90 3,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 36""R Tray Vert Inside 90",distance
11947,enduro 4h vert outside 90,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Outside 9",distance
11956,enduro 6h vert outside 90,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Outside 9",distance
11965,enduro 8h vert outside 90,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Outside 9",distance
11974,enduro 4h vert outside 90,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Outside 9",distance
11983,enduro 6h vert outside 90,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Outside 9",distance
11992,enduro 8h vert outside 90,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Outside 9",distance
12001,enduro 4h vert outside 90,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Outside 9",distance
12010,enduro 6h vert outside 90,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Outside 9",distance
12019,enduro 8h vert outside 90,Equipment,Composite Cable Tray Enduro FRP,"Enduro Horz 12""R Tray Vert Outside 9",distance
12030,cablofil 1 deep wire tray,Equipment,Cablofil Cable Tray,,distance
12037,cablofil 2 deep wire tray,Equipment,Cablofil Cable Tray,,distance
12047,cablofil 4 deep wire tray,Equipment,Cablofil Cable Tray,,distance
12056,cablofil 6 deep wire tray,Equipment,Cablofil Cable Tray,,distance
12061,cablofil 1 deep wire tray,Equipment,Cablofil Cable Tray,,distance
12068,cablofil 2 deep wire tray,Equipment,Cablofil Cable Tray,,distance
12078,cablofil 4 deep wire tray,Equipment,Cablofil Cable Tray,,distance
12087,cablofil 6 deep wire tray,Equipment,Cablofil Cable Tray,,distance
12092,cablofil g wire tray bc,Equipment,Cablofil Cable Tray,,distance
12098,cablofil l wire tray,Equipment,Cablofil Cable Tray,,unique
12101,cablofil telex rail,Equipment,Cablofil Cable Tray,,distance
12104,cablofil l fasclic tray,Equipment,Cablofil Cable Tray,,unique
12108,cablofil tray cover 3.3' l,Equipment,Cablofil Cable Tray,,unique
12118,cablofil divider strips,Equipment,Cablofil Cable Tray,,distance
12124,cablofil ceiling mount hang,Equipment,Cablofil Cable Tray,,distance
12137,cablofil fas trapeze hanger,Equipment,Cablofil Cable Tray,,distance
12151,cablofil standard trapeze h,Equipment,Cablofil Cable Tray,,distance
12156,cablofil c brackets,Equipment,Cablofil Cable Tray,,distance
12167,cablofil standard l bracket,Equipment,Cablofil Cable Tray,,unique
12175,cablofil mounting rail & br,Equipment,Cablofil Cable Tray,,distance
12184,cablofil center hangers,Voice/Data,Pathways,Cablofil Cable Tray,unique
12195,cablofil connectors,Equipment,Cablofil Cable Tray,,distance
12202,cablofil hardware,Equipment,Cablofil Cable Tray,,unique
12215,101 series snake tray,Voice/Data,Pathways,Snake Tray Cable Tray,distance
12228,201 series snake tray,Voice/Data,Pathways,Snake Tray Cable Tray,unique
12234,501 series snake tray,Voice/Data,Pathways,Snake Tray Cable Tray,unique
12238,snake tray components,Voice/Data,Pathways,Snake Tray Cable Tray,unique
12253,snake tray hardware,Voice/Data,Pathways,Snake Tray Cable Tray,unique
12263,snake tray canyon,Voice/Data,Pathways,Snake Tray Cable Tray,unique
12284,snake tray stringers,Voice/Data,Pathways,Snake Tray Cable Tray,unique
12307,wiremold,Devices,Wiremold,,unique
12321,wm 700,Devices,Wiremold,,unique
12327,wm 2000,Devices,Wiremold,,unique
12335,wm 3000,Devices,Wiremold,,unique
12343,wm 4000,Devices,Wiremold,,unique
12361,transf 1ph 240v-120/240v dr,Equipment,Transformer,,distance
12367,transf 1ph 480v-120/240v dr,Equipment,Transformer,,distance
12375,transf 1ph 600v-120/240v dr,Equipment,Transformer,,distance
12384,transf 1ph 240v-120/240v dr,Equipment,Transformer,,distance
12390,transf 1ph 480v-120/240v dr,Equipment,Transformer,,distance
12398,transf 1ph 600v-120/240v dr,Equipment,Transformer,,distance
12409,transf 3ph 240v-120/208v dr,Equipment,Transformer,,distance
12416,transf 3ph 480v-120/208v dr,Equipment,Transformer,,distance
12423,transf 3ph 600v-120/208v dr,Equipment,Transformer,,distance
12430,transf 3ph 240v-120/208v dr,Equipment,Transformer,,distance
12437,transf 3ph 480v-120/208v dr,Equipment,Transformer,,distance
12444,transf 3ph 600v-120/208v dr,Equipment,Transformer,,distance
12451,"isolation transformer, 3ph",Equipment,Transformer,,distance
12474,buck boost transformer,Equipment,Transformer,,distance
12484,ct can,Equipment,Meters,,unique
12499,service switch 600v,Equipment,Switchs/Breakers,Switch Service 600V,distance
12514,"service switch, 250v",Equipment,Switchs/Breakers,Switch Service 250V,distance
12579,mdp,Equipment,MDP Board,,distance
12722,mcc,Equipment,MCC Board,,distance
12741,load centers 1 phase mlo,Equipment,Load Center,,unique
12853,panels 240v,Equipment,Panel Board,,unique
12854,panel 120/240v 1ph mlo,Equipment,Panel Board,,unique
12866,panel 120/208v 3ph mlo,Equipment,Panel Board,,unique
12879,panel 120/240v 1ph mcb,Equipment,Panel Board,,unique
12891,panel 120/208v 3ph mcb,Equipment,Panel Board,,unique
12909,panels 480v,Equipment,Panel Board,,unique
12910,panel 480v 3ph mlo,Equipment,Panel Board,,unique
12921,panel 480v 3ph mcb,Equipment,Panel Board,,unique
12935,encl cb 1p 250v,Equipment,Switchs/Breakers,Breaker,distance
12950,encl cb 2p 250v,Equipment,Switchs/Breakers,Breaker,distance
12979,encl cb 3p 250v,Equipment,Switchs/Breakers,Breaker,distance
13013,encl cb 1p 600v,Equipment,Switchs/Breakers,Breaker,distance
13028,encl cb 2p 600v,Equipment,Switchs/Breakers,Breaker,distance
13056,encl cb 3p 600v,Equipment,Switchs/Breakers,Breaker,distance
13090,ups panel,Equipment,UPS/ISO Panels,,distance
13100,iso panel,Equipment,UPS/ISO Panels,,unique
13110,comp panel,Equipment,UPS/ISO Panels,,unique
13121,mtr h/u 250v,Equipment,Conn/Term,Motor Connections,distance
13137,mtr h/u nf 3 1 250v,Industrial,Motor,250V Motor Connections,distance
13154,mtr h/u 1 3 250v,Industrial,Motor,250V Motor Connections,distance
13170,mtr h/u nf 3 3 250v,Industrial,Motor,250V Motor Connections,distance
13188,mtr h/u f 1 1 250v,Industrial,Motor,250V Motor Connections,distance
13204,mtr h/u f 3 1 250v,Industrial,Motor,250V Motor Connections,distance
13221,mtr h/u f 1 3 250v,Industrial,Motor,250V Motor Connections,distance
13237,mtr h/u f 3 3 250v,Industrial,Motor,250V Motor Connections,distance
13255,mtr h/u 600v,Equipment,Conn/Term,Motor Connections,unique
13256,mtr h/u nf 1 1 600v,Industrial,Motor,600V Motor Connections,distance
13272,mtr h/u nf 3 1 480v,Industrial,Motor,480V Motor Connections,distance
13290,mtr h/u nf 1 3 600v,Industrial,Motor,600V Motor Connections,distance
13306,mtr h/u nf 3 3 480v,Industrial,Motor,480V Motor Connections,distance
13324,mtr h/u f 1 1 600v,Industrial,Motor,600V Motor Connections,distance
13340,mtr h/u f 3 1 480v,Industrial,Motor,480V Motor Connections,distance
13359,mtr h/u f 1 3 600v,Industrial,Motor,600V Motor Connections,distance
13375,mtr h/u f 3 3 480v,Industrial,Motor,480V Motor Connections,distance
13393,nema 4x motor h/u,Equipment,Conn/Term,Motor Connections,unique
13394,mtr h/u 1 n4x 250v,Industrial,Motor,250V NEMA 4X Motor Connections,distance
13410,mtr h/u nf 3 n4x 250v,Industrial,Motor,250V NEMA 4X Motor Connections,distance
13426,mtr h/u f 1 n4x 250v,Industrial,Motor,250V NEMA 4X Motor Connections,distance
13442,mtr h/u f 3 n4x 250v,Industrial,Motor,250V NEMA 4X Motor Connections,distance
13460,mtr h/u nf 1 n4x 600v,Industrial,Motor,600V NEMA 4X Motor Connections,distance
13476,mtr h/u nf 3 n4x 480v,Industrial,Motor,480V NEMA 4X Motor Connections,distance
13494,mtr h/u f 1 n4x 600v,Industrial,Motor,600V NEMA 4X Motor Connections,distance
13510,mtr h/u f 3 n4x 600v,Industrial,Motor,600V NEMA 4X Motor Connections,distance
13528,outdoor 3' 2 wire w/grd equ,Equipment,Conn/Term,Equipment Conn,distance
13531,outdoor 3' 3 wire w/grd equ,Equipment,Conn/Term,Equipment Conn,distance
13546,outdoor 6' 3 wire w/grd equ,Equipment,Conn/Term,Equipment Conn,distance
13561,outdoor 3' 4 wire w/grd equ,Equipment,Conn/Term,Equipment Conn,distance
13576,outdoor 6' 4 wire w/grd equ,Equipment,Conn/Term,Equipment Conn,distance
13591,3' outdoor empty equipment,Equipment,Conn/Term,Equipment Conn,distance
13602,6' outdoor empty equipment,Equipment,Conn/Term,Equipment Conn,distance
13613,indoor 3' 2 wire w/grd equi,Equipment,Conn/Term,Equipment Conn,unique
13616,indoor 3' 3 wire w/grd equi,Equipment,Conn/Term,Equipment Conn,distance
13637,indoor 6' 2 wire w/grd equi,Equipment,Conn/Term,Equipment Conn,unique
13640,indoor 6' 3 wire w/grd equi,Equipment,Conn/Term,Equipment Conn,distance
13661,indoor 3' 4 wire w/grd equi,Equipment,Conn/Term,Equipment Conn,distance
13682,indoor 6' 4 wire w/grd equi,Equipment,Conn/Term,Equipment Conn,distance
13703,3' indoor empty equipment c,Equipment,Conn/Term,Equipment Conn,distance
13715,6' indoor empty equipment c,Equipment,Conn/Term,Equipment Conn,distance
13727,stl flex fixture whip,Fixtures,Fixture Parts,,unique
13733,whip mc,Fixtures,Fixture Parts,,unique
13770,branch flex stl conduit w/t,Branch,Flex,Liquidtight/Sealtite,distance
13776,feeder flex stl conduit w/t,Branch,Flex,Liquidtight/Sealtite,distance
13802,branch alum flex w/term con,Branch,Flex,Liquidtight/Sealtite,unique
13809,feeder alum flex w/term con,Branch,Flex,Liquidtight/Sealtite,unique
13822,switch gd 1ph n1 nf,Equipment,Switchs/Breakers,Switch 250V NEMA 1,distance
