level1,level2,level3,assmNum,assmName
,,,33859,#500 imc  rack const alum w
,,,33865,#600 imc rack const alum wi
,,,33871,#750 imc  rack const alum w
,,,33878,imc feeder underground w/wi
,,,33879,#3 imc underground const al
,,,33885,#2 imc underground const al
,,,33891,#1 imc underground const al
,,,33897,#1/0 imc underground const
,,,33903,#2/0 imc underground const
,,,33909,#3/0 imc underground const
,,,33915,#4/0 imc underground const
,,,33921,#250 imc underground const
,,,33927,#300 imc underground const
,,,33933,#350 imc underground const
,,,33939,#400 imc underground const
,,,33945,#500 imc  underground cons
,,,33951,#600 imc underground const
,,,33957,#750 imc  underground const
,,,33965,imc feeder beam clamp w/wir
,,,33966,#3 imc beam clamp const alu
,,,33972,#2 imc beam clamp const alu
,,,33978,#1 iimc beam clamp constm w
,,,33984,#1/0 imc beam clamp const a
,,,33990,#2/0 imc beam clamp const a
,,,33996,#3/0 imc beam clamp const a
,,,34002,#4/0 imc beam clamp const a
,,,34008,#250 imc beam clamp const a
,,,34014,#300 imc beam clamp const a
,,,34020,#350 imc beam clamp const a
,,,34026,#400 imc beam clamp const a
,,,34032,#500 imc  beam clamp const
,,,34038,#600 imc beam clamp const a
,,,34044,#750 imc  beam clamp cons t
,,,34050,end
,,,34051,d/c feeder strap const w/Al
,,,34052,#3 emt d/c stap const Alum
,,,34058,#2 emt d/c strap const.Alum
,,,34064,#1 emt d/c strap const Alum
,,,34070,#1/0 emt d/c strap const. A
,,,34076,#2/0 emt d/c strap const.Al
,,,34082,#3/0 emt d/c strap const. A
,,,34088,#4/0 emt d/c strap const.Al
,,,34094,#250 emt d/c strap const. A
,,,34100,#300 emt d/c strap const. A
,,,34106,#350 emt d/c strap const. A
,,,34112,#400 emt d/c strap const Al
,,,34118,#500 emt d/c strap const. A
,,,34124,#600 emt d/c strap const.Al
,,,34130,#750 emt d/c strap const. A
,,,34136,#3 emt d/c strap concrete c
,,,34142,#2 emt d/c strap concrete c
,,,34148,#1 emt d/c strap concrete c
,,,34154,#1/0 emt d/c strap concrete
,,,34160,#2/0 emt d/c strap concrete
,,,34166,#3/0 emt d/c strap concrete
,,,34172,#4/0 emt d/c strap concrete
,,,34178,#250 emt d/c strap concrete
,,,34184,n300 emt d/c strap concrete
,,,34190,#350 emt d/c strap concrete
,,,34196,#400 emt d/c strap concrete
,,,34202,#500 emt d/c strap concrete
,,,34208,#600 emt d/c strap concrete
,,,34214,#750 emt d/c strap concrete
,,,34220,pvc feeder strap const.
,,,34221,#3 SCH 40 pvc strap const.
,,,34227,#2 SCH 40 pvc strap const.
,,,34233,#1 SCH 40 pvc strap const.
,,,34239,#1/0 SCH 40  pvc strap cons
,,,34245,# 2/0 SCH 40 pvc strap cons
,,,34251,#3/0 SCH 40 pvc strap const
,,,34257,#4/0 SCH 40 pvc strap const
,,,34263,#250 SCH 40 pvc strap const
,,,34269,#300 SCH 40 pvc strap const
,,,34275,#350  SCH 40 pvc strap cons
,,,34281,# 400  PVC 40 pvc strap con
,,,34287,#500 SCH 40 pvc strap const
,,,34293,#600 SCH 40 pvc strap const
,,,34299,#750 SCH 40 pvc strap const
,,,34306,pvc feeder U/G  alum Wire
,,,34307,#3 SCH 40 pvc u/g. Alum Wir
,,,34313,#2 SCH 40 pvc U/G. Alum Wir
,,,34319,#1 SCH 40 pvc strap u/g Alu
,,,34325,#1/0 SCH 40 pvc U/G alum wi
,,,34331,#2/0 SCH 40  pvc strap  U/G
,,,34337,#3/0 pvc sch 40 strap  U/G
,,,34343,#4/0 SCH 40 pv U/G t.Alum W
,,,34349,#250 SCH40 pvc U/G ALum Wir
,,,34355,#300  SCH 40 pvc U/G.Alum W
,,,34361,# 350SCH 40 pvc U/G Alum Wi
,,,34367,# 400SCH 40  pvc U/G Alum W
,,,34373,#500SCH 4  pvc  strap U/G A
,,,34379,#600SCH 40 pvc U/G. AL Wire
,,,34385,#750SCH 40 pvc U/G ALUM WIR
,,,34391,alu mc cable rack const.
