Category,Name,Description,Part Number,Price,Cost,Unit of Measure
Boxes & Covers,ARL FLB6230MBLR,6" BRASS CVR W/ LEVEL RING,FLB6230MBLR,74.16,74.16,EACH
Boxes & Covers,ARL FLBT6615MBLR,BRASS POP-UP CVR W/LEVEL RING,FLBT6615MBLR,75.98,75.98,EACH
Boxes & Covers,ARL FLBC4500,RND CONCERT FLOOR BOX,FLBC4500,1617.90,1617.90,HUNDRED
Boxes & Covers,ARL FLBC4560DBL,RECESSED FLOOR BOX CVR KIT BLACK,FLBC4560DBL,43.40,43.40,EACH
Boxes & Covers,ARL FLBC4560DCA,RECESSED FLOOR BOX CVR KIT CRML,FLBC4560DCA,43.40,43.40,EACH
Boxes & Covers,ARL FLBC4560DBR,RECESSED FLOOR BOX CVR KIT DARK BROWN,FLBC4560DBR,43.40,43.40,EACH
Boxes & Covers,ARL FLBC4560DLA,RECESSED FLOOR BOX CVR KIT LIGHT ALMOND,FLBC4560DLA,43.40,43.40,EACH
Boxes & Covers,ARL FLB3500,WOOD FLOOR BOX W/O CVR,FLB3500,12.87,12.87,EACH
Boxes & Covers,ARL FLBC4520BR,BROWN FLIP CVR W/LEVEL RING,FLBC4520BR,22.95,22.95,EACH
Boxes & Covers,ARL FLBC4520CA,CRML FLIP CVR W/LEVEL RING,FLBC4520CA,22.95,22.95,EACH
Conduit & Raceways,WIR V5753,5700 2G 2.75" DEEP EXT BOX IV,V5753,35.84,35.84,EACH
Boxes & Covers,ARL FR405F,FLANGE BOX,FR405F,1392.57,1392.57,HUNDRED
Tools & Testers,STI EP45,POWER SHIELD ELECT BOX INSERT 4.5" X 4.5" X 1/8",EP45,9.62,9.62,EACH
Boxes & Covers,TAB B232ACP,2G ZIP BX W/NAILS-CONTRACT PK,B232ACP,217.44,217.44,HUNDRED
Boxes & Covers,WIR RFBKIT,BARRIER KIT RFB FLOORBOX,RFBKIT,26.48,26.48,EACH
Boxes & Covers,ALM FB3N,25 CU IN DPLX FLOOR BOX,FB3N,90.37,90.37,EACH
Boxes & Covers,ARL FLBC4500LR,FLOOR BOX LEVELING RING,FLBC4500LR,4.81,4.81,EACH
Boxes & Covers,ARL FLB6230NL,6" NICKEL COVER KIT,FLB6230NL,128.14,128.14,EACH
Boxes & Covers,ARL FLBC4520LA,ALMOND FLIP CVR W/LEVEL RING,FLBC4520LA,2295.97,2295.97,HUNDRED
Boxes & Covers,TAB 72C50112,4-11/16SQ  1-1/2" RSD 1G CVR,72C50112,1019.54,1019.54,HUNDRED
Boxes & Covers,HBL 53900,HBL 3G 2-5/8D  WP 7HUB BX,53900,2967.49,2967.49,HUNDRED
Boxes & Covers,WIR FPCTCGY,FLOORPORT FLANGED CUTOUT TOP GY,FPCTCGY,177.57,177.57,EACH
Boxes & Covers,ARL FLBC4560DNL,NICKEL PLATED BRASS CVR KIT,FLBC4560DNL,103.86,103.86,EACH
Boxes & Covers,CRS TP472RED,4SQ FLT BLNK RED CVR,TP472RED,685.52,685.52,HUNDRED
Boxes & Covers,ARL FLBC4500AR,OVERSIZE LEVEL RING FOR 5" FLOOR BOX,FLBC4500AR,2.90,2.90,EACH
Tools & Testers,ARL FB417SLP,LOW PRO NAIL-ON FAN BOX,FB417SLP,1869.70,1869.70,HUNDRED
Tools & Testers,ARL FB417S,NAIL-ON FAN BOX,FB417S,1341.86,1341.86,HUNDRED
Boxes & Covers,ARL FLBT6620GMB,TRPDR GFCI CVR PLATE BRASS,FLBT6620GMB,11669.38,11669.38,HUNDRED
Boxes & Covers,ARL FLB6230NLLR,6" NICKEL FLOOR BOX CVR KIT,FLB6230NLLR,84.22,84.22,EACH
Boxes & Covers,ARL FLBR101MB,BRASS RETRO FLOOR BOX FIN,FLBR101MB,9537.68,9537.68,HUNDRED
Boxes & Covers,CRS TP874,14-1/16 6G STEEL BOX,TP874,26250.41,26250.41,HUNDRED
N/A,MPC FPS12168H0LE,6" X 12" FRISCO PLATE 8 HOLES EACH END 25/CTN,FPS12168H0LE,182.54,182.54,HUNDRED
Boxes & Covers,ARL FLBC4520GY,FLOOR BOX COVER,FLBC4520GY,2295.97,2295.97,HUNDRED
Boxes & Covers,TAB E9763SS,3G SS FLR BX CVR ASSY,E9763SS,2047.25,2047.25,EACH
Boxes & Covers,TAM SB475Z,TAM 1G WP BRNZ OUTLET BX,SB475Z,517.52,517.52,HUNDRED
Fittings,DOT 411,1-1/2'' X 2-3/4'' 16 GAUGE SAFETY PLATE,411,38.33,38.33,HUNDRED
Lighting,ARL GP19B,GARDEN POST BLACK GC,GP19B,4609.10,4609.10,HUNDRED
Boxes & Covers,PAS WPB2BR,WEATHER PROOF COVER 2G BLANK W/GASKET BRONZE,WPB2BR,1.79,1.79,EACH
Boxes & Covers,CRS FD22SA,ALU FD BOX,FD22SA,130.10,130.10,EACH
Boxes & Covers,CAD STS2346,SNAP TO STUD ELECTRICAL BOX BRACKET  2-1/2"  3-5/8,STS2346,687.49,687.49,HUNDRED
Conduit & Raceways,WIR V5786,STL ADJUST OFFSET CONNECTOR IV,V5786,16.05,16.05,EACH
Boxes & Covers,CRS AMR0,3/4" STL RND ADJ MUD RING,AMR0,1402.41,1402.41,HUNDRED
Boxes & Covers,PVF EZ20CNA,EZ 20 CU-IN. CEILING BOX NAIL ON ALARM,EZ20CNA,268.27,268.27,HUNDRED
Wiring Devices,PVF EZ03SXA,EZ 3 CU-IN. 1G 1/2" RAISED NM DEVICE BOX COVER,EZ03SXA,216.33,216.33,HUNDRED
Boxes & Covers,ARL FLBC4520BL,NM FLOOR CVR BLACK,FLBC4520BL,22.95,22.95,EACH
Boxes & Covers,APP FSK1BA,1G ALU FS BLANK COVER,FSK1BA,8.21,8.21,EACH
Boxes & Covers,ARL FLBC4520W,WHITE FLOOR BOX CVR,FLBC4520W,2295.97,2295.97,HUNDRED
Boxes & Covers,ARL TVBU505K,2G TV BOX KIT,TVBU505K,3609.87,3609.87,HUNDRED
Boxes & Covers,ALM 1099Z4,1G 22.5CU IN SW BOX,1099Z4,263.03,263.03,HUNDRED
Boxes & Covers,CRS FD3SA,1" AL FD BOX,FD3SA,77.59,77.59,EACH
Boxes & Covers,APP 4CSVB12,1-7/8 HANDY BX  1/2 KO,4CSVB12,2376.19,2376.19,HUNDRED
Boxes & Covers,TAM SB475WH,TAM WHT OUTLET BOX,SB475WH,743.67,743.67,HUNDRED
Wiring Devices,TAM TC100WH,TAM TOGGLE CVR,TC100WH,479.48,479.48,HUNDRED
Boxes & Covers,ALM 9343NK,4" SQ OUTLET BOX,9343NK,410.13,410.13,HUNDRED
Boxes & Covers,TAB 2000,3-1/8D 1G NAIL-ON PVC BX,2000,148.98,148.98,HUNDRED
Boxes & Covers,ARL FLBC4560DGY,FLOOR BOX COVER KIT,FLBC4560DGY,3962.02,3962.02,HUNDRED
Boxes & Covers,CRS TP487,4SQ FLT BX CVR 3/4 KO,TP487,201.38,201.38,HUNDRED
Boxes & Covers,APP 4034,4SQ 1-1/2D OCT BX 3/4KO,4034,1730.16,1730.16,HUNDRED
Boxes & Covers,TAB SN0186R,1G NAIL-ON NEW WORK,SN0186R,671.38,671.38,HUNDRED
Boxes & Covers,ARL FLBC8500,GANGABLE CONCRETE FLOOR BOX,FLBC8500,2403.76,2403.76,HUNDRED
Boxes & Covers,ARL FLBC8510MB,BRASS 1G FLOOR BOX FRAME KIT,FLBC8510MB,16148.90,16148.90,HUNDRED
Boxes & Covers,ARL FLBC8520MB,BRASS 2G FLOOR BOX FRAME KIT,FLBC8520MB,32400.65,32400.65,HUNDRED
Boxes & Covers,ARL FLBC8530MB,BRASS 3G FLOOR BOX FRAME KIT,FLBC8530MB,45906.06,45906.06,HUNDRED
Boxes & Covers,APP FSC175A,3/4" ALU SHLW FSC BOX,FSC175A,63.83,63.83,EACH
Boxes & Covers,CRS TP804,4G BLNK FLT BX CVR,TP804,3931.65,3931.65,HUNDRED
Boxes & Covers,TAB B125AB,1G 24.5 CU IN ZIP BOX W/F,B125AB,324.01,324.01,HUNDRED
Boxes & Covers,TAB B249B,2G 48.2 CU IN ZIP BOX W/F,B249B,633.46,633.46,HUNDRED
Boxes & Covers,TAB A52171E,4SQ  2-3/8D NM OUTLET BOX  3/4" KOS,A52171E,742.21,742.21,HUNDRED
Boxes & Covers,ARL FLBC8510BR,PLASTIC 1G FLOOR BROWN,FLBC8510BR,6869.52,6869.52,HUNDRED
Boxes & Covers,ARL FLBC8520BR,PLASTIC 2G FLOOR BROWN,FLBC8520BR,13739.06,13739.06,HUNDRED
Boxes & Covers,ARL FLBC8530BR,PLASTIC 3G FLOOR BROWN,FLBC8530BR,16537.81,16537.81,HUNDRED
Boxes & Covers,ARL FLBT6615NL,NKL POP-UP CVR W/RECPT,FLBT6615NL,99.89,99.89,EACH
Boxes & Covers,BLI B1AJ1,SPRG 4SQ 1G (5/8-1-1/4D)ADJ DVC RNG,B1AJ1,896.49,896.49,HUNDRED
Boxes & Covers,ARL FLBT6620UMB,RND BRASS TRPDR CVR (2)USB,FLBT6620UMB,15220.60,15220.60,HUNDRED
Tools & Testers,ALM 9350FANB,4" RND FIBERGLASS FAN BOX,9350FANB,1847.65,1847.65,HUNDRED
Boxes & Covers,PAS ENP20805,20" PLASTIC ENCL 5 PK,ENP20805,158.73,158.73,EACH
Telecom,PAS ENP20605,PLASTIC 20 IN HINGED COVER (5PK),ENP20605,173.46,173.46,EACH
Boxes & Covers,ALM 9336BHK,3-1/2" RND OULET BOX,9336BHK,683.94,683.94,HUNDRED
Anchors & Connectors,BRI 735SP,5" SAFETY PLATE STEEL,735SP,109.52,109.52,HUNDRED
Boxes & Covers,ALM P241H,1G FLEX BOX,P241H,333.08,333.08,HUNDRED
Boxes & Covers,CRS TP873,5G 2-1/2D STL BX 1/2-1 KO,TP873,13841.83,13841.83,HUNDRED
Wiring Devices,TAM WWT,TAM 1G WHT STND TOG WALLPLATE,WWT,83.73,83.73,HUNDRED
Boxes & Covers,CRS TP432RED,4SQ 2-1/8D RED OL BX 1/2&3/4KO,TP432RED,1669.93,1669.93,HUNDRED
Boxes & Covers,ARL FLB5321NL,1G NICKEL PLATED FLOOR BOX KIT,FLB5321NL,7461.43,7461.43,HUNDRED
Boxes & Covers,ALM 9366EWK,1G WID SW BOX W/EAR,9366EWK,413.71,413.71,HUNDRED
Boxes & Covers,ALM 9344,4" SQ BLANK COVER,9344,214.30,214.30,HUNDRED
Boxes & Covers,ALM 9345,1G 4" SQ PLASTER RING,9345,221.29,221.29,HUNDRED
Boxes & Covers,ALM 9346,2G 4" SQ PLASTER RING,9346,249.13,249.13,HUNDRED
Boxes & Covers,ALM 5305Z4BK,5G FIBERGLASS WALL BOX,5305Z4BK,3051.30,3051.30,HUNDRED
Boxes & Covers,TAB 3090N40,3-1/2-RND OUT BX NM 13.5C,3090N40,194.16,194.16,HUNDRED
Boxes & Covers,ORB UMA,BOX SUPPORT,UMA,131.55,131.55,HUNDRED
Boxes & Covers,ORB SSB,BOX SUPPORT,SSB,605.09,605.09,HUNDRED
Boxes & Covers,CRS TP403RED,4SQ 2-1/8D BX PNTD RED 1/2-3/4KO,TP403RED,1698.68,1698.68,HUNDRED
Boxes & Covers,CRS TP163,2X3 2-1/2D GNGBL SWCH BX NM CBL,TP163,1478.87,1478.87,HUNDRED
Boxes & Covers,TAB 3R16NGP,3-1/2 CEILING BX NM 16CU ,3R16NGP,234.48,234.48,HUNDRED
Boxes & Covers,ARL FLB5320MB,1G BRS FLOOR BOX CVR (2)THREAD PLUGS,FLB5320MB,50.97,50.97,EACH
Boxes & Covers,ORB D5SDBCK0S,2100 BPX 1/2 & 3/4 KO,D5SDBCK0S,358.59,358.59,HUNDRED
Boxes & Covers,PAS FB2TRDR2B,FLOOR BOX 2G 2 DUPLEX RECP BRASS,FB2TRDR2B,132.76,132.76,EACH
Boxes & Covers,APP 8468F,4SQ 1G FLT DVC RING,8468F,1060.56,1060.56,HUNDRED
Boxes & Covers,APP 8468B,4SQ 1G 1/4" RSD DVC RING,8468B,908.45,908.45,HUNDRED
Boxes & Covers,ARL FLBC4580MB,BRASS IN BOX CVR KIT,FLBC4580MB,6954.61,6954.61,HUNDRED
Boxes & Covers,ALM SBCBFR,4" SLIDERBOX SWITCH BOX,SBCBFR,1245.71,1245.71,HUNDRED
Boxes & Covers,RAC 205RAC,RAC 4SQ RETRO RING FOR ALARMS,205RAC,1653.65,1653.65,HUNDRED
Boxes & Covers,BLI BB5HF,SPRG HND FREE BX SPRT BRKT STD SZ 2-1/2-6,BB5HF,456.32,456.32,HUNDRED
Controls,CRS DS442SA,1G 2H BLANK EDS/EFS CVR,DS442SA,176.37,176.37,EACH
Conduit & Raceways,WIR V57242,STL UTILITY BOX IV,V57242,14.62,14.62,EACH
Boxes & Covers,ARL FLBC5500,5.5" NM RND FLOOR BOX,FLBC5500,2972.13,2972.13,HUNDRED
Boxes & Covers,ARL FLBC5540MB,5.5" CONCRETE BOX CVR KIT BRASS PLATED,FLBC5540MB,12727.05,12727.05,HUNDRED
Boxes & Covers,MRM 31816NP6H,3" X 18" 16G NAIL PLATE,31816NP6H,2.22,2.22,EACH
Boxes & Covers,RAC 232SCM,RAC 4SQ 2-1/8DP STL BX #12 8" SLD CU PIGTAIL,232SCM,1305.11,1305.11,HUNDRED
Boxes & Covers,HBL 51730,HBL 1G WP BLANK CVR GRY,51730,128.03,128.03,HUNDRED
Boxes & Covers,HBL 51731,HBL 1G WP BLANK CVR WHT,51731,128.03,128.03,HUNDRED
Boxes & Covers,HBL 51732,HBL 1G WP BLANK CVR BRNZ,51732,128.03,128.03,HUNDRED
Boxes & Covers,HBL 51750,HBL 2G WP BLANK CVR GRY,51750,206.43,206.43,HUNDRED
Boxes & Covers,HBL 51752,HBL 2G WP BLANK CVR BRZ,51752,2.06,2.06,EACH
Boxes & Covers,HBL 51800,HBL 1G WP DPLX RCPT CVR,51800,457.43,457.43,HUNDRED
Boxes & Covers,HBL 51801,HBL 1G WP DPLX RCPT CVR WHT,51801,442.90,442.90,HUNDRED
Boxes & Covers,HBL 51802,HBL 1G WP DPLX RCPT CVR BRNZ,51802,442.90,442.90,HUNDRED
Boxes & Covers,HBL 53330,HBL 2G WP BX (3)1/2HUBS GRY,53330,1017.94,1017.94,HUNDRED
Boxes & Covers,HBL 53410,HBL 2G WP BX (3)3/4HUBS GRY,53410,1021.68,1021.68,HUNDRED
Boxes & Covers,HBL 53350,HBL 2G WP BX (4)1/2HUBS GRY,53350,1069.44,1069.44,HUNDRED
Boxes & Covers,HBL 53430,HBL 2G WP BX (4)3/4HUBS GRY,53430,1327.92,1327.92,HUNDRED
Boxes & Covers,HBL 53370,HBL 2G WP BX (5)1/2HUBS GRY,53370,1090.38,1090.38,HUNDRED
Boxes & Covers,HBL 53340,HBL 2G WP BX (5)1/2HUBS GRY,53340,1690.62,1690.62,HUNDRED
Boxes & Covers,HBL 53450,HBL 2G WP BX (5)3/4HUBS GRY,53450,1561.14,1561.14,HUNDRED
Boxes & Covers,HBL 53420,HBL 2G WP BX (5)3/4HUBS GRY,53420,1656.65,1656.65,HUNDRED
Boxes & Covers,HBL 53480,HBL 2G WP BX (7)3/4HUBS GRY,53480,1196.75,1196.75,HUNDRED
Boxes & Covers,HBL 53460,HBL 2G WP BX (7)3/4HUBS GRY,53460,1729.79,1729.79,HUNDRED
Boxes & Covers,HBL 54070,HBL 2G WP BX EXTN RNG GRY,54070,1117.66,1117.66,HUNDRED
Boxes & Covers,HBL 51860,HBL 1G WP CVR (1) 1/2HUB GRY,51860,343.70,343.70,HUNDRED
Boxes & Covers,HBL 51862,HBL 1G WP CVR (1) 1/2HUB BRNZ,51862,3.52,3.52,EACH
Boxes & Covers,HBL 51890,HBL 1G WP CVR (3) 1/2HUBS GRY,51890,415.89,415.89,HUNDRED
Boxes & Covers,HBL 51892,HBL 1G WP CVR (3)1/2HUBS BRNZ,51892,4.71,4.71,EACH
Boxes & Covers,HBL 51932,HBL 1G RND WP CVR (1)1/2HUB BRNZ,51932,358.39,358.39,HUNDRED
Boxes & Covers,HBL 51971,HBL 1G RND WP CVR (3)1/2HUBS WHT,51971,380.47,380.47,HUNDRED
Boxes & Covers,HBL 51972,HBL 1G RND WP CVR (3)1/2HUBS BRNZ,51972,402.34,402.34,HUNDRED
Boxes & Covers,HBL 53610,HBL 4" RND WP SPLICE BX (5)1/2HUBS GRY,53610,572.25,572.25,HUNDRED
Boxes & Covers,HBL 53611,HBL 4" RND WP SPLICE BX (5)1/2HUBS WHT,53611,572.25,572.25,HUNDRED
Boxes & Covers,HBL 53612,HBL 4" RND WP SPLICE BX (5)1/2HUBS BRNZ,53612,572.25,572.25,HUNDRED
Boxes & Covers,HBL 53720,HBL 4" RND WP SPLICE BX (5)3/4HUBS GRY,53720,815.13,815.13,HUNDRED
Boxes & Covers,HBL 53200,HBL 1G WP BX (3)1/2HUBS GRY,53200,432.08,432.08,HUNDRED
Boxes & Covers,HBL 53201,HBL 1G WP BX (3)1/2HUBS WHT,53201,377.73,377.73,HUNDRED
Boxes & Covers,HBL 53202,HBL 1G WP BX (3)1/2HUBS BRNZ,53202,377.73,377.73,HUNDRED
Boxes & Covers,HBL 53240,HBL 1G WP BX (3)3/4HUBS GRY,53240,475.56,475.56,HUNDRED
Boxes & Covers,HBL 53210,HBL 1G WP BX (4)1/2HUBS GRY,53210,532.49,532.49,HUNDRED
Boxes & Covers,HBL 53212,HBL 1G WP BX (4)1/2HUBS BRNZ,53212,559.17,559.17,HUNDRED
Boxes & Covers,HBL 53300,HBL 1G WP BX (4)3/4HUBS GRY,53300,553.21,553.21,HUNDRED
Boxes & Covers,HBL 53220,HBL 1G WP BX (5)1/2HUBS GRY,53220,546.63,546.63,HUNDRED
Boxes & Covers,HBL 53230,HBL 1G WP BX (5)1/2HUBS GRY,53230,721.17,721.17,HUNDRED
Boxes & Covers,HBL 53310,HBL 1G WP BX (5)3/4HUBS GRY,53310,715.41,715.41,HUNDRED
Boxes & Covers,HBL 53320,HBL 1G WP BX (5)3/4HUBS GRY,53320,671.57,671.57,HUNDRED
Boxes & Covers,HBL 53860,HBL 1G WP BX (3)3/4HUBS GRY,53860,1102.95,1102.95,HUNDRED
Boxes & Covers,HBL 54060,HBL 1G WP 1" EXTN RNG GRY,54060,595.76,595.76,HUNDRED
Boxes & Covers,ARL FLBT4400SS,1G SQ STEEL CNTR TOP BOX 20A TR RCPT,FLBT4400SS,23657.62,23657.62,HUNDRED
Wiring Devices,EWD S3966BKBU,COVER 1G GFCI/DECO WET LOC HOR PLAS BK,S3966BKBU,8.24,8.24,EACH
Boxes & Covers,TAB RD306R,1-G NAIL-ON NW OUTL-BX 30,RD306R,1334.63,1334.63,HUNDRED
Boxes & Covers,PVF EZ18XN,EZ 18 CU-IN. 4" SQ NAIL ON,EZ18XN,351.48,351.48,HUNDRED
Boxes & Covers,PVF EZ08ES,EZ 8 CU-IN. 1G EXTENDED COVER,EZ08ES,307.14,307.14,HUNDRED
Boxes & Covers,PVF EZ20SB,EZ 20 CU-IN. 1G BRACKETED,EZ20SB,137.13,137.13,HUNDRED
Boxes & Covers,PVF EZ32XN,EZ 32 CU-IN. 4" SQ NAIL ON,EZ32XN,418.13,418.13,HUNDRED
Boxes & Covers,PVF EZ06DXA,EZ 6 CU-IN. 2G 4" SQ ALARM,EZ06DXA,186.33,186.33,HUNDRED
Boxes & Covers,CRS TP432VMS,4SQ BOX 2 1/8 DEEP 3/4 KO,TP432VMS,1446.85,1446.85,HUNDRED
Boxes & Covers,CRS TP538,4SQ BOX 1-1/4" RSD 2 DEVI,TP538,1402.22,1402.22,HUNDRED
Wiring Devices,CRS TP7206,1 G WP DUPL REC OR COMB S,TP7206,368.73,368.73,HUNDRED
Boxes & Covers,ARL DBVME1C,FXD FLNG IN-BX WP WIU CVR,DBVME1C,3382.87,3382.87,HUNDRED
Wiring Devices,PAS L2030FB00T,WP BOOT TURNLOK CONN 20/30A,L2030FB00T,22.78,22.78,EACH
Wiring Devices,PAS L2030MB00T,WP BOOT TURNLOK PLUG 20/30A,L2030MB00T,19.76,19.76,EACH
Conduit & Raceways,WIR V5751A,STL EXT. BOX ADAPTER IV,V5751A,12.44,12.44,EACH
Boxes & Covers,PVF EZ21S0,EZ 21 CU-IN. 1G OLD WORK,EZ21S0,384.65,384.65,HUNDRED
Boxes & Covers,PVF EZ21SBZADJ,EZ 21 CU-IN. 1G BRACKETED SKREW NAIL ADJ,EZ21SBZADJ,651.02,651.02,HUNDRED
Boxes & Covers,PVF EZ20CHG,EZ 20 CU-IN. CEILING BOX HANGER-GREEN,EZ20CHG,483.90,483.90,HUNDRED
Boxes & Covers,PVF EZ04ES,EZ 4 CU-IN. 1G 5/8" RAISED EXTENDED COVER,EZ04ES,209.76,209.76,HUNDRED
Boxes & Covers,ARL FA101H,1G HZ SCREW MOUNT NM BOX,FA101H,694.60,694.60,HUNDRED
Boxes & Covers,CRS TP570,4-11/16SQ 5/8RSD 2-3/4RND W/EARS CVR,TP570,1186.52,1186.52,HUNDRED
Boxes & Covers,CRS TP571,4-11/16SQ 3/4RSD 2-3/4RND W/EARS CVR,TP571,1320.56,1320.56,HUNDRED
Boxes & Covers,CRS TP574,4-11/16SQ 1G 1/4RSD CVR,TP574,1630.05,1630.05,HUNDRED
Boxes & Covers,TAB B618RR,4-1/4RND 3/0-4/0 PVC CEILING BX,B618RR,447.19,447.19,HUNDRED
Boxes & Covers,TAB B520PUPC,4RND 2-1/4D 4/0 PVC NAIL ON BX,B520PUPC,544.03,544.03,HUNDRED
Boxes & Covers,ALM PC213BHG,3-1/2" RND OULET BOX W/BAR HANGER,PC213BHG,1586.93,1586.93,HUNDRED
Boxes & Covers,ARL FLBR5420BR,BROWN FLOOR BOX KIT BROWN CVR & FLNG BLACK RCPT,FLBR5420BR,8491.78,8491.78,HUNDRED
Boxes & Covers,HBL 51751,HBL 2G WP BLANK CVR WHT,51751,206.43,206.43,HUNDRED
Boxes & Covers,HBL 53400,HBL 2G WP BOX W/7 1/2HUBS,53400,1149.75,1149.75,HUNDRED
Boxes & Covers,HBL 53380,HBL 2G WP BOX W/7 1/2HUBS,53380,2273.79,2273.79,HUNDRED
Boxes & Covers,HBL 53880,HBL 2G WP BOX W/5 3/4HUBS,53880,1696.08,1696.08,HUNDRED
Boxes & Covers,HBL 53241,HBL 1G 3-3/4OLET WHT WP BOX,53241,475.56,475.56,HUNDRED
Boxes & Covers,HBL 53211,HBL 1G WP BOX W/4 1/2HUB,53211,486.03,486.03,HUNDRED
Boxes & Covers,HBL 53850,HBL 1G WP BOX W/3 1/2HUBS,53850,1291.19,1291.19,HUNDRED
Wiring Devices,HBL 51210,HBL SP 15A 125V SW&WP CVR,51210,767.40,767.40,HUNDRED
Wiring Devices,HBL 51250,HBL 2G WP SW CVR,51250,931.08,931.08,HUNDRED
Boxes & Covers,ARL FLBR5420BL,FLBR5420BL,FLBR5420BL,8359.09,8359.09,HUNDRED
Boxes & Covers,TAB 2515112,3-1/2"  1-1/2"DP OCT BOX EXT W/ 1/2" KO,2515112,1198.98,1198.98,HUNDRED
Boxes & Covers,ARL FLBC8520GY,2G GRAY FRAME KIT,FLBC8520GY,13739.06,13739.06,HUNDRED
Boxes & Covers,ARL DBVC,1G VRT CLR EX DTY REPLACEMENT CVR,DBVC,875.57,875.57,HUNDRED
Boxes & Covers,ARL DBVME1W,1G VRT WP LOW PROFILE BX,DBVME1W,3382.87,3382.87,HUNDRED
Fittings,DOT 2520,1-3/4'' X 5'' 20 GAUGE SAFETY PLATE,2520,53.48,53.48,HUNDRED
Boxes & Covers,HBL 54000,HBL 1G WP EXT ADPTR 6(1/2") OUTLETS,54000,734.25,734.25,HUNDRED
Boxes & Covers,HBL 54050,HBL 1G WP EXT ADPTR 6(3/4") OUTLETS,54050,922.40,922.40,HUNDRED
Boxes & Covers,APP 8485B,4-11/16SQ CVR 1/4" RSD SNGL,8485B,3535.21,3535.21,HUNDRED
Boxes & Covers,BRI FA400,4SQ 1-1/2" DEEP RED FIRE BOX,FA400,652.38,652.38,HUNDRED
Boxes & Covers,BRI FA401,4SQ 2-1/8" DEEP RED FIRE BX,FA401,860.32,860.32,HUNDRED
Fittings,BRI FA403,4SQ 4" FLAT DEEP RED FIRE COVER,FA403,234.92,234.92,HUNDRED
Boxes & Covers,HBL 51520,HBL 1G HZ WP SGL RCPT CVR,51520,627.13,627.13,HUNDRED
Boxes & Covers,TAM MM710G,TAM 1G WP NM HZ/VRT IN USE CVR,MM710G,2141.68,2141.68,HUNDRED
N/A,ALM 9331ESK,1G 2-1/2D SW BOX,9331ESK,356.41,356.41,HUNDRED
Boxes & Covers,ALM 9361ESK,1G 2-3/4D SW BOX,9361ESK,352.00,352.00,HUNDRED
Boxes & Covers,ARL FLB5321MB,1G BRS FLOOR BOX KIT (2) THREAD PLUG,FLB5321MB,6411.52,6411.52,HUNDRED
Boxes & Covers,ADO S4421RAC,PL BX 4 SQ 21 CU IN CAPTIVE NAIL,S4421RAC,515.24,515.24,HUNDRED
Boxes & Covers,TAM MM510C,TAM 1G CLR NM WP HZ/VRT WHILE-IN-USE CVR,MM510C,14.29,14.29,EACH
Boxes & Covers,TAM PRBA400G,TAM NM ROUND BOX ADP PLATE,PRBA400G,4.14,4.14,EACH
Boxes & Covers,ARL FLBC8502,1G NM GANGABLE FLOOR BOX KIT (2) 2" HUBS,FLBC8502,3656.84,3656.84,HUNDRED
Boxes & Covers,RAC 71201,RAC 4" NM RND SADDLE BX,71201,634.92,634.92,HUNDRED
Boxes & Covers,ALM 9304,3-3/8 ROUND CEILING BOX,9304,189.56,189.56,HUNDRED
N/A,TIT TWBC300G,4" RND BLANK CVR,TWBC300G,1.87,1.87,EACH
N/A,TIT TWRE450G,4X1-1/2 EX RNG 1/2 THRD KO,TWRE450G,7.27,7.27,EACH
N/A,TIT TWBC100G,1G WP BLANK CVR GRY,TWBC100G,1.14,1.14,EACH
N/A,TIT TWSB350G,1G WP BX (3)1/2HUBS GRY,TWSB350G,3.39,3.39,EACH
N/A,TIT TWSB350B,1G WP BX (3)1/2HUBS BRNZ,TWSB350B,3.39,3.39,EACH
N/A,TIT TWCDH1G,1G WP DPLX RCPT CVR,TWCDH1G,4.61,4.61,EACH
N/A,TIT TWBC200G,2G WP BLANK CVR GRY,TWBC200G,1.91,1.91,EACH
N/A,TIT TWTC221G,2-SP10A125 SWS&2G WPCVR,TWTC221G,8.84,8.84,EACH
Boxes & Covers,TIT TWSD375G,1G WP BX (3)3/4HUBS GRY,TWSD375G,9.91,9.91,EACH
N/A,TIT TWDB350G,2G WP BX (3)1/2HUBS GRY,TWDB350G,9.85,9.85,EACH
N/A,TIT TWTC111G,SP 10A 125V SW&WP CVR,TWTC111G,5.44,5.44,EACH
N/A,TIT TWSD350G,1G WP BOX W/3 1/2HUBS,TWSD350G,10.11,10.11,EACH
N/A,TIT TWCFV1G,1G HZ WP SGL RCPT CVR,TWCFV1G,5.37,5.37,EACH
N/A,TIT TWCFV1B,1G WP GFCI BRONZE VERTICLE COVER,TWCFV1B,5.34,5.34,EACH
N/A,TIT TWCL330G,1G RND WP CVR (3)1/2HUBS GRY,TWCL330G,3.60,3.60,EACH
N/A,TIT TWSB450G,1G WP BX (4)1/2HUBS GRY,TWSB450G,5.05,5.05,EACH
N/A,TIT TWSB475G,1G WP BX (4)3/4HUBS GRY,TWSB475G,5.58,5.58,EACH
N/A,TIT TWSB575G,1G WP BX (5)3/4HUBS GRY,TWSB575G,6.92,6.92,EACH
N/A,TIT TWCW2G,2G IN USE COVER,TWCW2G,22.03,22.03,EACH
N/A,TIT TWSB550XG,1G WP BX (5)1/2HUBS GRY,TWSB550XG,6.12,6.12,EACH
