assmNum,assmName,isHead,level1,level2,level3,section,subsection,material,laborHours
260,250 15KV 3C CU XLP-PVC NOG,0,Industrial,Cable,15KV Cable,15kv 3c cu xlp-pvc no grd s,,0,0.065
261,350 15KV 3C CU XLP-PVC NOG,0,Industrial,Cable,15KV Cable,15kv 3c cu xlp-pvc no grd s,,0,0.074
262,500 15KV 3C CU XLP-PVC NOG,0,Industrial,Cable,15KV Cable,15kv 3c cu xlp-pvc no grd s,,0,0.09
263,750 15KV 3C CU XLP-PVC NOG,0,Industrial,Cable,15KV Cable,15kv 3c cu xlp-pvc no grd s,,0,0.111
264,1000 15KV 3C CU XLP-PVC NOG,0,Industrial,Cable,15KV Cable,15kv 3c cu xlp-pvc no grd s,,0,0.123
267,emt d/s strap,1,Branch,EMT,"D/S, Strap",emt d/s strap,,0,0
268,1/2 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,1.53,0.031
269,3/4 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,2.28,0.042
270,1 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,10.06,0.228
271,1 1/4 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,5.38,0.066
272,1 1/2 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,6.82,0.08
273,2 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,8.61,0.102
274,2 1/2 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,15.92,0.116
275,3 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,18.77,0.138
276,3 1/2 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,24.2,0.162
277,4 EMT D/S STRAP,0,Branch,EMT,"D/S, Strap",emt d/s strap,,20.85,0.186
279,emt d/s strap concrete,1,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,0,0
280,1/2 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,1.55,0.05
281,3/4 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,2.29,0.061
282,1 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,3.7,0.073
283,1 1/4 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,5.39,0.079
284,1 1/2 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,6.76,0.091
285,2 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,8.1,0.104
286,2 1/2 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,12.54,0.122
287,3 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,15.41,0.144
288,3 1/2 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,23.73,0.168
289,4 EMT STRAP  D/S CONCRE,0,Branch,EMT,"D/S, Strap Concrete",emt d/s strap concrete,,21.32,0.19
291,emt d/s beam clamp,1,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,0,0
292,1/2 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,1.95,0.075
293,3/4 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,2.7,0.088
294,1 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,4.1,0.102
295,1 1/4 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,5.75,0.11
296,1 1/2 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,7.95,0.131
297,2 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,9.33,0.145
298,2 1/2 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,13.36,0.16
299,3 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,16.81,0.187
300,3 1/2 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,21.45,0.211
301,4 EMT BC/MIN  D/S,0,Branch,EMT,D/S Beam Clamp,emt d/s beam clamp,,23.13,0.234
303,5' drop emt d/s strap,1,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,0,0
304,5' DROP 1/2 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,8.76,0.185
305,5' DROP 3/4 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,12.78,0.248
306,5' DROP 1 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,20.39,0.31
307,5' DROP 1 1/4 EMT STRAP  D/,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,62.73,0.7
308,5' DROP 1 1/2 EMT STRAP  D/,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,79.04,0.85
309,5' DROP 2 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,109.49,1.16
310,5' DROP 2 1/2 EMT STRAP  D/,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,242.24,1.35
311,5' DROP 3 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,307.68,1.53
312,5' DROP 3 1/2 EMT STRAP  D/,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,386.18,1.75
313,5' DROP 4 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,,371.51,1.98
315,11' drop emt d/s strap,1,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,0,0
316,11' DROP 1/2 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,19.55,0.339
317,11' DROP 3/4 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,24.16,0.449
318,11' DROP 1 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,39.35,0.574
319,11' DROP 1 1/4 EMT STRAP  D,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,90.73,1
320,11' DROP 1 1/2 EMT STRAP  D,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,118.08,1.35
321,11' DROP 2 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,150.82,1.58
322,11' DROP 2 1/2 EMT STRAP  D,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,303.45,1.83
323,11' DROP 3 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,384.32,2.13
324,11' DROP 3 1/2 EMT STRAP  D,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,488.58,2.47
325,11' DROP 4 EMT STRAP  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop emt d/s strap,11' drop emt d/s strap,476.42,2.82
327,emt d/s branch parts,1,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,,0,0
328,emt 1/2 d/s misc,1,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,0,0
329,1/2 EMT CONN D/S,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,0.7,0.04
330,1/2 EMT COUP D/S,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,0.76,0.03
331,1/2 EMT CONN D/S/I,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,1.16,0.04
332,1/2 EMT 90 D/S STRAP,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,12.37,0.13
333,1/2 EMT 90 D/S CONCRETE,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,12.49,0.28
334,1/2 EMT 90 D/S BC/MINERAL,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,13.71,0.338
335,1/2 EMT 90 D/S RACK,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,12.08,0.14
336,1/2 GRNDG BUSH'G,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,13.44,0.056
337,1/2 LB CONDULET,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,18.27,0.15
338,1/2 T CONDULET,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,21.17,0.15
339,1/2 CAPPED ELBOW,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,20,0.33
340,1/2 SHORT ELBOW,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,6.5,0.12
341,1/2 CHASE NIPPLE,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,3,0.161
342,1/2 OFFSET NIPPLE,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1/2 d/s misc,15.57,0.282
345,emt 3/4 d/s misc,1,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,0,0
346,3/4 EMT CONN D/S,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,1.15,0.05
347,3/4 EMT COUP D/S,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,1.21,0.035
348,3/4 EMT CONN D/S/I,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,1.79,0.05
349,3/4 EMT 90 D/S STRAP,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,14.21,0.145
350,3/4 EMT 90 D/S CONCRETE,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,14.32,0.295
351,3/4 EMT 90 D/S BC/MINERAL,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,15.51,0.361
352,3/4 EMT 90 D/S RACK,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,13.81,0.155
353,3/4 GRNDG BUSH'G,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,16.58,0.062
354,3/4 LB CONDULET,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,21.75,0.2
355,3/4 T CONDULET,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,26.11,0.2
356,3/4 CAPPED ELBOW,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,25.11,0.4
357,3/4 SHORT ELBOW,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,9.2,0.17
358,3/4 CHASE NIPPLE,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,5.9,0.186
359,3/4 OFFSET NIPPLE,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 3/4 d/s misc,17.94,0.321
362,emt 1 d/s misc,1,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,0,0
363,1 EMT CONN D/S,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,2.2,0.06
364,1 EMT COUP D/S,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,2.03,0.04
365,1 EMT CONN D/S/I,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,3.21,0.06
366,1 EMT 90 D/S STRAP,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,21.09,0.16
367,1 EMT 90 D/S CONCRETE,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,21.26,0.31
368,1 EMT 90 D/S BC/MINERAL,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,22.29,0.39
369,1 EMT 90 D/S RACK,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,20.58,0.17
370,1 GRNDG BUSH'G,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,17.12,0.073
371,1 LB CONDULET,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,31.3,0.25
372,1 T CONDULET,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,36.08,0.25
373,1 CAPPED ELBOW,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,30.15,0.47
374,1 SHORT ELBOW,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,20.6,0.2
375,1 CHASE NIPPLE,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,8.98,0.217
376,1 OFFSET NIPPLE,0,Branch with Constants,EMT Branch Parts,,emt d/s branch parts,emt 1 d/s misc,32.7,0.374
379,emt d/s feeder parts,1,Feeder,EMT Feeder Parts,,emt d/s feeder parts,,0,0
380,emt 1 1/4 d/s misc,1,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,0,0
381,1 1/4 EMT CONN D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,5.98,0.141
382,1 1/4 EMT COUP D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,3.56,0.05
383,1 1/4 EMT CONN D/S/I,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,6.41,0.07
384,1 1/4 EMT BEND  STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,2.01,0.2
385,1 1/4 EMT BEND  CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,2.97,0.36
386,1 1/4 EMT BEND  BC/MINERALL,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,3.75,0.445
387,1 1/4 EMT BEND RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,1.97,0.23
388,1 1/4 EMT 90   D/S STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,29.12,0.24
389,1 1/4 EMT 90   D/S CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,29.22,0.34
390,1 1/4 EMT 90   D/S BC/MINER,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,30.01,0.425
391,1 1/4 EMT 90   D/S RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,28.22,0.21
392,1 1/4 GRNDG BUSH'G,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,17.93,0.155
393,1 1/4 LB CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,46.35,0.56
394,1 1/4 T CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,56.71,0.56
395,1 1/4 CAPPED ELBOW,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,60.29,0.54
396,1 1/4 SHORT ELBOW,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,31.6,0.23
397,1 1/4 CHASE NIPPLE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,11.38,0.277
398,1 1/4 OFFSET NIPPLE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/4 d/s misc,50.04,0.475
401,emt 1 1/2 d/s misc,1,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,0,0
402,1 1/2 EMT CONN D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,8.09,0.17
403,1 1/2 EMT COUP D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,5.44,0.06
404,1 1/2 EMT CONN D/S/I,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,7.83,0.09
405,1 1/2 EMT BEND STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,3.75,0.32
406,1 1/2 EMT BEND CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,3.25,0.41
407,1 1/2 EMT BEND BC/MINERALLA,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,8.25,0.538
408,1 1/2 EMT BEND RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,2.44,0.27
409,1 1/2 EMT 90   D/S STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,35.58,0.29
410,1 1/2 EMT 90   D/S CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,35.07,0.38
411,1 1/2 EMT 90   D/S BC/MINER,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,40.07,0.508
412,1 1/2 EMT 90   D/S RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,34.26,0.24
413,1 1/2 GRNDG BUSH'G,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,19.97,0.181
414,1 1/2 LB CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,57.02,0.35
415,1 1/2 T CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,76.82,0.35
416,1 1/2 CAPPED ELBOW,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,87.9,0.63
417,1 1/2 SHORT ELBOW,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,52.71,0.27
418,1 1/2 CHASE NIPPLE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,30.03,0.32
419,1 1/2 OFFSET NIPPLE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 1 1/2 d/s misc,77.69,0.55
422,emt 2 d/s misc,1,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,0,0
423,2 EMT CONN D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,12.3,0.212
424,2 EMT COUP D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,7.26,0.09
425,2 EMT CONN D/S/I,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,10.51,0.12
426,2 EMT BEND STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,7.93,0.44
427,2 EMT BEND CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,6.93,0.62
428,2 EMT BEND BC/MINERALLA,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,8.57,0.59
429,2 EMT BEND RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,2.59,0.32
430,2 EMT 90   D/S STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,52.85,0.42
431,2 EMT 90   D/S CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,51.85,0.6
432,2 EMT 90   D/S BC/MINER,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,53.5,0.57
433,2 EMT 90   D/S RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,47.51,0.3
434,2 GRNDG BUSH'G,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,23.44,0.214
435,2 LB CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,93.36,0.4
436,2 T CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,119.91,0.4
437,2 SHORT ELBOW,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,76.15,0.34
438,2 CHASE NIPPLE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,22.57,0.383
439,2 OFFSET NIPPLE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 d/s misc,69.12,0.656
442,emt 2 1/2 d/s misc,1,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,0,0
443,2 1/2 EMT CONN D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,27.8,0.269
444,2 1/2 EMT COUP D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,13.9,0.13
445,2 1/2 EMT CONN D/S/I,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,28.46,0.16
446,2 1/2 EMT BEND STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,34.6,0.48
447,2 1/2 EMT BEND CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,5.28,0.66
448,2 1/2 EMT BEND BC/MINERALLA,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,8.84,0.635
449,2 1/2 EMT BEND RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,3.7,0.4
450,2 1/2 EMT 90   D/S STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,126.85,0.48
451,2 1/2 EMT 90   D/S CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,97.54,0.66
452,2 1/2 EMT 90   D/S BC/MINER,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,101.09,0.635
453,2 1/2 EMT 90   D/S RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,95.95,0.4
454,2 1/2 GRNDG BUSH'G,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,36.15,0.263
455,2 1/2 LB CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,213.13,1.12
456,2 1/2 T CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,286.17,1.22
457,2 1/2 CHASE NIPPLE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 2 1/2 d/s misc,112.08,0.453
459,emt 3 d/s misc,1,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,0,0
460,3 EMT CONN D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,31.66,0.303
461,3 EMT COUP D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,15.88,0.15
462,3 EMT CONN D/S/I,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,33.1,0.18
463,3 EMT BEND STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,35.25,0.51
464,3 EMT BEND CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,5.93,0.69
465,3 EMT BEND BC/MINERALLA,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,12.25,0.688
466,3 EMT BEND RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,4.05,0.43
467,3 EMT 90   D/S STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,173.52,0.52
468,3 EMT 90   D/S CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,144.2,0.7
469,3 EMT 90   D/S BC/MINER,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,150.52,0.698
470,3 EMT 90   D/S RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,142.32,0.44
471,3 GRNDG BUSH'G,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,51.49,0.31
472,3 LB CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,267.77,1.46
473,3 T CONDULET,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,393.6,1.56
474,3 CHASE NIPPLE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 d/s misc,71.44,0.528
476,emt 3 1/2 d/s misc,1,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,0,0
477,3 1/2 EMT CONN D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,42.45,0.344
478,3 1/2 EMT COUP D/S,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,18.41,0.18
479,3 1/2 EMT CONN D/S/I,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,42.05,0.2
480,3 1/2 EMT BEND STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,42.32,0.56
481,3 1/2 EMT BEND CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,13,0.74
482,3 1/2 EMT BEND BC/MINERALLA,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,12.72,0.735
483,3 1/2 EMT BEND RACK,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,4.34,0.47
484,3 1/2 EMT 90   D/S STRAP,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,217.31,0.58
485,3 1/2 EMT 90   D/S CONCRETE,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,188,0.76
486,3 1/2 EMT 90   D/S BC/MINER,0,Feeder,EMT Feeder Parts,,emt d/s feeder parts,emt 3 1/2 d/s misc,187.71,0.755
